DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,CargoType,AirCargoTons
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,International,Freight,1960
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Freight,15251
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Mail,565
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,International,Freight,1032
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Freight,15188
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Mail,870
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,International,Freight,1238
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Freight,15867
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Mail,675
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Freight,1021
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Freight,15799
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Mail,791
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Freight,1238
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Freight,16353
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Mail,744
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Freight,1021
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Freight,16085
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Mail,860
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Freight,1403
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Freight,17348
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Mail,693
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Freight,1034
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Freight,17218
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Mail,887
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Freight,1839
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Freight,18447
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Mail,789
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Freight,1350
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Freight,15438
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Mail,735
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Freight,2664
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Mail,0
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Freight,17313
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Mail,799
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Freight,1317
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Mail,0
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Freight,14335
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Mail,786
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Freight,2488
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Freight,16281
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Mail,656
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Freight,1229
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Freight,16550
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Mail,791
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Freight,2276
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Freight,18371
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Mail,892
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Freight,1289
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Freight,15234
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Mail,661
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Freight,2129
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Freight,16232
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Mail,649
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,International,Freight,1225
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Freight,16367
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Mail,734
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Freight,2248
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Freight,17984
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Mail,659
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,International,Freight,1331
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Freight,16794
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Mail,693
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Freight,2396
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Freight,17805
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Mail,631
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Freight,1420
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Freight,18575
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Mail,738
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Freight,2037
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Freight,19691
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Mail,623
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Freight,1224
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Freight,16294
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Mail,717
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Freight,1881
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Freight,16414
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Mail,700
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Freight,1156
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Freight,14342
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Mail,709
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Freight,1438
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Freight,15233
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Mail,693
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Freight,1110
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Freight,15999
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Mail,865
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Freight,2388
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Freight,16866
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Mail,868
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Freight,1293
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Freight,14610
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Mail,927
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Freight,2656
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Freight,16075
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Mail,971
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Freight,1210
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Freight,15951
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Mail,970
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Freight,2714
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Freight,17606
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Mail,872
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Freight,1236
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Freight,14728
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Mail,737
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Freight,2509
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Freight,16316
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Mail,741
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Freight,1230
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Freight,15000
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Mail,686
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Freight,2419
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Freight,17065
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Mail,631
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Freight,1298
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Freight,16308
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,Domestic,Mail,764
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Arrival,International,Freight,2329
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Freight,18234
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,Domestic,Mail,705
05/01/2014 12:00:00 AM,08/01/2013 12:00:00 AM,Departure,International,Freight,1274
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Freight,14768
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,Domestic,Mail,620
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Arrival,International,Freight,2075
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Freight,16058
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,Domestic,Mail,651
05/01/2014 12:00:00 AM,09/01/2013 12:00:00 AM,Departure,International,Freight,1108
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Freight,17445
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,Domestic,Mail,778
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Arrival,International,Freight,2714
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Freight,18837
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,Domestic,Mail,709
05/01/2014 12:00:00 AM,10/01/2013 12:00:00 AM,Departure,International,Freight,1313
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Freight,15900
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,Domestic,Mail,616
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Arrival,International,Freight,2485
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Freight,17424
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,Domestic,Mail,492
05/01/2014 12:00:00 AM,11/01/2013 12:00:00 AM,Departure,International,Freight,1237
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Freight,20159
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,Domestic,Mail,486
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Arrival,International,Freight,2360
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Freight,23026
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,Domestic,Mail,272
05/01/2014 12:00:00 AM,12/01/2013 12:00:00 AM,Departure,International,Freight,1226
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Freight,16744
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,Domestic,Mail,613
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Arrival,International,Freight,2418
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Freight,16928
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,Domestic,Mail,561
05/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,Departure,International,Freight,1208
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Freight,15001
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,Domestic,Mail,618
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Arrival,International,Freight,1569
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Freight,15302
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,Domestic,Mail,476
05/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,Departure,International,Freight,1127
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Freight,16074
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,Domestic,Mail,681
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Arrival,International,Freight,2495
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Freight,16416
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,Domestic,Mail,551
05/01/2014 12:00:00 AM,03/01/2014 12:00:00 AM,Departure,International,Freight,1309
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Freight,16796
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,Domestic,Mail,769
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Arrival,International,Freight,2670
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Freight,17400
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,Domestic,Mail,667
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Departure,International,Freight,1353
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Freight,16766
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,Domestic,Mail,741
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Arrival,International,Freight,2393
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Freight,17314
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,Domestic,Mail,596
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Departure,International,Freight,1357
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Freight,15049
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,Domestic,Mail,605
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Arrival,International,Freight,2348
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Freight,16008
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,Domestic,Mail,731
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Departure,International,Freight,1236
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Freight,16062
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,Domestic,Mail,618
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Arrival,International,Freight,2767
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Freight,17553
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,Domestic,Mail,733
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Departure,International,Freight,1438
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Freight,16069
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,Domestic,Mail,649
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Arrival,International,Freight,2934
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Freight,17251
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,Domestic,Mail,742
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Departure,International,Freight,1391
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Freight,15677
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,Domestic,Mail,529
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Arrival,International,Freight,2695
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Freight,16851
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,Domestic,Mail,671
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Departure,International,Freight,1270
