DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,11504
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,183803
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,International,Charter,57
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,1364
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,Domestic,Charter,683
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,Domestic,Commuter,12071
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,182469
05/01/2014 12:00:00 AM,11/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,1240
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,Domestic,Commuter,11017
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,186644
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Arrival,International,Scheduled Carriers,2521
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,Domestic,Charter,1083
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,Domestic,Commuter,11299
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,Domestic,Scheduled Carriers,182498
05/01/2014 12:00:00 AM,12/01/2010 12:00:00 AM,Departure,International,Scheduled Carriers,3433
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,Domestic,Charter,533
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,10019
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,169158
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,International,Charter,48
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,3112
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,Domestic,Commuter,10292
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,168378
05/01/2014 12:00:00 AM,01/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,2903
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,Domestic,Charter,404
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,9736
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,156005
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,International,Charter,44
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,1198
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,Domestic,Charter,538
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,Domestic,Commuter,10264
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,154637
05/01/2014 12:00:00 AM,02/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,1236
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,Domestic,Charter,331
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,12039
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,188203
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,International,Charter,46
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,1342
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,Domestic,Charter,529
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,Domestic,Commuter,12763
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,187230
05/01/2014 12:00:00 AM,03/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,1372
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,Domestic,Charter,1046
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,10117
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,181031
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,2887
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,Domestic,Charter,2666
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,Domestic,Commuter,11196
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,181633
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,International,Charter,201
05/01/2014 12:00:00 AM,04/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3093
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,Domestic,Charter,2383
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,10742
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,182691
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,3310
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,Domestic,Charter,483
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,Domestic,Commuter,11402
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,182289
05/01/2014 12:00:00 AM,05/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3446
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,Domestic,Charter,85
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,12045
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,176968
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,2655
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,Domestic,Charter,1496
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,Domestic,Commuter,12691
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,181691
05/01/2014 12:00:00 AM,06/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3045
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,Domestic,Charter,52
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,11741
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,181513
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,3679
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,Domestic,Charter,170
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,Domestic,Commuter,12171
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,183282
05/01/2014 12:00:00 AM,07/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3599
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,Domestic,Charter,475
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,11974
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,182616
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,3553
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,Domestic,Charter,482
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,Domestic,Commuter,12823
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,182805
05/01/2014 12:00:00 AM,08/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3288
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,Domestic,Charter,15
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,11486
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,166085
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,International,Charter,51
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,2532
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,Domestic,Charter,131
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,Domestic,Commuter,11852
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,165187
05/01/2014 12:00:00 AM,09/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,2998
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,Domestic,Charter,635
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,6716
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,175817
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,2985
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,Domestic,Charter,413
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,Domestic,Commuter,6832
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,172439
05/01/2014 12:00:00 AM,10/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3214
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,Domestic,Charter,247
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,5880
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,177427
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,International,Charter,53
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,3011
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,Domestic,Charter,364
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,Domestic,Commuter,6357
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,176604
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,International,Charter,53
05/01/2014 12:00:00 AM,11/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3255
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,Domestic,Charter,278
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,Domestic,Commuter,4664
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,176248
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Arrival,International,Scheduled Carriers,2932
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,Domestic,Charter,186
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,Domestic,Commuter,4723
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,Domestic,Scheduled Carriers,178560
05/01/2014 12:00:00 AM,12/01/2011 12:00:00 AM,Departure,International,Scheduled Carriers,3770
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,Domestic,Charter,655
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4169
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,162938
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,2385
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Charter,129
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Commuter,4599
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,160446
05/01/2014 12:00:00 AM,01/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,2425
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Charter,184
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,3802
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,154678
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,International,Charter,41
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,1762
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Charter,338
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Commuter,4235
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,153323
05/01/2014 12:00:00 AM,02/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,1649
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Charter,643
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4255
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,178451
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Charter,46
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,1903
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Charter,670
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Commuter,4598
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,176948
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Charter,47
05/01/2014 12:00:00 AM,03/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,2165
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Charter,131
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4246
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,171297
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,2720
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Charter,257
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5129
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,176153
05/01/2014 12:00:00 AM,04/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,2775
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Charter,511
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4611
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,179675
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,1829
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Charter,24
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5270
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,180131
05/01/2014 12:00:00 AM,05/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,1924
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Charter,675
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4557
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,175890
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,2253
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Charter,2248
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5322
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,179594
05/01/2014 12:00:00 AM,06/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,3113
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Charter,395
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4893
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,182149
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,3638
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Charter,794
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5565
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,182437
05/01/2014 12:00:00 AM,07/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,3644
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Charter,610
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,4634
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,189116
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,3047
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Charter,299
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5412
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,190921
05/01/2014 12:00:00 AM,08/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,2593
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Charter,185
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,5069
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,162646
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,2020
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Charter,170
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5425
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,160173
05/01/2014 12:00:00 AM,09/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,2166
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Charter,169
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,5220
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,177879
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,1752
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Charter,1011
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Commuter,5365
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,172924
05/01/2014 12:00:00 AM,10/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,1841
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Charter,371
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,5906
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,168972
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,1733
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Charter,208
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Commuter,6341
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,167274
05/01/2014 12:00:00 AM,11/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,2013
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Charter,58
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Commuter,6354
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,163297
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Arrival,International,Scheduled Carriers,2227
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Charter,152
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Commuter,6024
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,Domestic,Scheduled Carriers,162557
05/01/2014 12:00:00 AM,12/01/2012 12:00:00 AM,Departure,International,Scheduled Carriers,3526
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Charter,74
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,5559
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,144746
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,2081
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Charter,295
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Commuter,5911
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,145757
05/01/2014 12:00:00 AM,01/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,3080
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Charter,380
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,5734
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,139519
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,1361
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Charter,228
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Commuter,5260
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,139614
05/01/2014 12:00:00 AM,02/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,1440
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Charter,454
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,8131
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,165074
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Charter,56
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,2035
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Charter,327
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Commuter,7989
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,163534
05/01/2014 12:00:00 AM,03/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,1995
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1739
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7453
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,153513
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,1743
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Charter,212
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8127
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,158776
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Charter,55
05/01/2014 12:00:00 AM,04/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,1886
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Charter,1549
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7713
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,159157
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,1774
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Charter,1188
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8237
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,159713
05/01/2014 12:00:00 AM,05/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,1787
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Charter,2380
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7951
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,157826
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,1723
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Charter,1933
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8581
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,159500
05/01/2014 12:00:00 AM,06/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,2073
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Charter,960
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Commuter,7986
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,Domestic,Scheduled Carriers,156684
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Charter,464
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Arrival,International,Scheduled Carriers,2466
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Charter,114
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Commuter,8413
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,Domestic,Scheduled Carriers,156939
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Charter,332
05/01/2014 12:00:00 AM,07/01/2013 12:00:00 AM,Departure,International,Scheduled Carriers,2366
